session_id,user_id,recipe_id,饮品名称,是否通过规则过滤,过滤原因,state_score,flavor_score,scene_score,health_score,visual_score,final_rule_score,label,user_tags,recipe_tags
S018,U018,R042,燕麦奶拿铁（低咖啡因）,False,高咖啡因、夜间高刺激,0.0423,0.0,0.0,0.4,0.0,0.1127,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、燕麦奶、低因咖啡-基底、燕麦奶-风味、低因咖啡-中、燕麦奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因燕麦拿铁、植物基、放松低负担、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳
S018,U018,R043,椰奶拿铁（低咖啡因）,False,高咖啡因、夜间高刺激,0.04,0.0,0.0,0.4,0.0,0.112,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、椰奶、低因咖啡-基底、椰奶-风味、低因咖啡-中、椰奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、果香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因椰香拿铁、清甜安抚、适合下午茶、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、释放、无乳、控糖慎用、植物元素
S018,U018,R044,杏仁奶拿铁（低咖啡因）,False,高咖啡因、夜间高刺激,0.0423,0.0,0.0,0.4,0.0,0.1127,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、杏仁奶、低因咖啡-基底、杏仁奶-风味、低因咖啡-中、杏仁奶-主、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因杏仁拿铁、香浓低卡、放松心情、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳
S018,U018,R045,卡布奇诺,False,高咖啡因、夜间高刺激,0.077,0.0,0.0625,0.4,0.0,0.1325,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、鲜奶、奶泡、浓缩咖啡-基底、鲜奶-风味、奶泡-口感、浓缩咖啡-中、鲜奶-主、奶泡-中、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、卡布奇诺、绵密奶泡、提神又可口、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、陪伴、控糖慎用、装饰、轻盈
S018,U018,R046,卡布奇诺（低咖啡因）,False,高咖啡因、夜间高刺激,0.0379,0.0,0.0,0.4,0.0,0.1114,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、鲜奶、奶泡、低因咖啡-基底、鲜奶-风味、奶泡-口感、低因咖啡-中、鲜奶-主、奶泡-中、咖啡因敏感、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、低因卡布、奶泡绵密、安抚不亢奋、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、控糖慎用、装饰、轻盈
S018,U018,R047,西班牙拿铁,False,高咖啡因、夜间高刺激,0.0659,0.0,0.0556,0.4,0.0,0.1281,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、鲜奶、炼乳、奶泡、浓缩咖啡-基底、鲜奶-风味、炼乳-风味、奶泡-口感、浓缩咖啡-中、鲜奶-主、炼乳-少量、奶泡-少量、疲惫、困倦、睡眠不足、低落、想提神、想安抚、想满足、咖啡香、奶香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、满足、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、西班牙拿铁、炼乳甜香、满足疲惫心、暖色、低饱和、流动线条、圆润、高明度、地域元素、是、咖啡、咖啡基类、基底、风味、高、否、温热、低糖、柔和线条、过瘾感、强对比、奶基类、口感、陪伴、装饰、轻盈
S018,U018,R048,西班牙拿铁（低咖啡因）,False,高咖啡因、夜间高刺激,0.0344,0.0,0.0,0.4,0.0,0.1103,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、鲜奶、炼乳、奶泡、低因咖啡-基底、鲜奶-风味、炼乳-风味、奶泡-装饰、低因咖啡-中、鲜奶-主、炼乳-少量、奶泡-少量、咖啡因敏感、想满足、想安抚、低落、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、低因西班牙拿铁、甜而不亢、夜间安抚、暖色、低饱和、圆润、柔和线条、高明度、地域元素、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、强对比、装饰、轻盈
S018,U018,R049,摩卡,False,高咖啡因、夜间高刺激,0.0641,0.0,0.05,0.4,0.0,0.1267,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、鲜奶、黑巧、浓缩咖啡-基底、鲜奶-风味、黑巧-风味、浓缩咖啡-中、鲜奶-主、黑巧-少量、疲惫、困倦、睡眠不足、低落、想提神、想安抚、想满足、咖啡香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、满足、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、摩卡巧克力、苦甜醇厚、提神又满足、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、低糖、柔和线条、过瘾感、强对比、奶基类、口感、可可类、低、释放
S018,U018,R050,燕麦奶摩卡,False,高咖啡因、夜间高刺激,0.0629,0.0,0.05,0.4,0.0,0.1264,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、燕麦奶、黑巧、浓缩咖啡-基底、燕麦奶-风味、黑巧-风味、浓缩咖啡-中、燕麦奶-主、黑巧-少量、疲惫、困倦、睡眠不足、低落、想提神、想安抚、想满足、咖啡香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、满足、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、燕麦摩卡、植物奶香、低卡满足感、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、低糖、柔和线条、过瘾感、强对比、奶基类、口感、低负担、轻盈、低刺激、无乳、可可类、低、释放
S018,U018,R051,椰奶摩卡,False,高咖啡因、夜间高刺激,0.0712,0.0,0.0556,0.4,0.0,0.1297,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、椰奶、黑巧、浓缩咖啡-基底、椰奶-风味、黑巧-风味、浓缩咖啡-中、椰奶-主、黑巧-少量、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、果香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、椰香摩卡、热带风味、顺滑又提神、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、释放、无乳、植物元素、可可类、低
S018,U018,R052,杏仁奶摩卡,False,高咖啡因、夜间高刺激,0.0708,0.0,0.0556,0.4,0.0,0.1296,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、杏仁奶、黑巧、浓缩咖啡-基底、杏仁奶-风味、黑巧-风味、浓缩咖啡-中、杏仁奶-主、黑巧-少量、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、提神、专注、安抚、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、杏仁摩卡、坚果香浓、低碳好心情、暖色、低饱和、流动线条、圆润、高明度、是、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、轻盈、低负担、低刺激、无乳、可可类、低、释放
S018,U018,R053,摩卡（低咖啡因）,False,高咖啡因、夜间高刺激,0.0367,0.0,0.0,0.4,0.0,0.111,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、鲜奶、黑巧、低因咖啡-基底、鲜奶-风味、黑巧-风味、低因咖啡-中、鲜奶-主、黑巧-少量、咖啡因敏感、想满足、想安抚、低落、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、低因摩卡、巧克力顺滑、低负担的快乐、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、可可类、过瘾感、释放、强对比
S018,U018,R054,燕麦奶摩卡（低咖啡因）,False,高咖啡因、夜间高刺激,0.0361,0.0,0.0,0.4,0.0,0.1108,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、燕麦奶、黑巧、低因咖啡-基底、燕麦奶-风味、黑巧-风味、低因咖啡-中、燕麦奶-主、黑巧-少量、咖啡因敏感、想满足、想安抚、低落、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、低因燕麦摩卡、植物基、满足无负担、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳、可可类、过瘾感、释放、强对比
S018,U018,R055,椰奶摩卡（低咖啡因）,False,高咖啡因、夜间高刺激,0.0355,0.0,0.0,0.4,0.0,0.1106,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、椰奶、黑巧、低因咖啡-基底、椰奶-风味、黑巧-风味、低因咖啡-中、椰奶-主、黑巧-少量、咖啡因敏感、想满足、想安抚、低落、咖啡香、苦感、低负担、温热、奶香、果香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、低因椰香摩卡、清甜顺滑、夜饮无压力、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、释放、无乳、植物元素、可可类、过瘾感、强对比
S018,U018,R056,杏仁奶摩卡（低咖啡因）,False,高咖啡因、夜间高刺激,0.0361,0.0,0.0,0.4,0.0,0.1108,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、杏仁奶、黑巧、低因咖啡-基底、杏仁奶-风味、黑巧-风味、低因咖啡-中、杏仁奶-主、黑巧-少量、咖啡因敏感、想满足、想安抚、低落、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、陪伴、满足、安抚、胃敏感慎用、控糖慎用、过敏风险、中糖、高糖、冷饮、热饮、低因杏仁摩卡、香浓低卡、放松心情、暖色、低饱和、圆润、柔和线条、高明度、是、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳、可可类、过瘾感、释放、强对比
S018,U018,R057,dirty,False,高咖啡因、夜间高刺激,0.0716,0.0,0.0556,0.4,0.0,0.1298,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、鲜奶、可可粉、浓缩咖啡-基底、鲜奶-风味、可可粉-装饰、浓缩咖啡-中、鲜奶-主、可可粉-点缀、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、dirty、层次丰富、提神又可口、暖色、低饱和、流动线条、圆润、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、是、控糖慎用、可可类、低
S018,U018,R058,燕麦奶dirty,False,高咖啡因、夜间高刺激,0.0708,0.0,0.0556,0.4,0.0,0.1296,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、燕麦奶、可可粉、浓缩咖啡-基底、燕麦奶-风味、可可粉-装饰、浓缩咖啡-中、鲜奶-主、可可粉-点缀、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、燕麦dirty、植物奶香、温和提神、暖色、低饱和、流动线条、圆润、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、低负担、轻盈、低刺激、无乳、可可类、低、控糖慎用
S018,U018,R059,椰奶dirty,False,高咖啡因、夜间高刺激,0.0708,0.0,0.0556,0.4,0.0,0.1296,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、椰奶、可可粉、浓缩咖啡-基底、椰奶-风味、可可粉-装饰、浓缩咖啡-中、鲜奶-主、可可粉-点缀、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、果香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、椰香dirty、清甜顺滑、果香系咖啡、暖色、低饱和、流动线条、圆润、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、释放、无乳、控糖慎用、植物元素、可可类、低
S018,U018,R060,杏仁奶dirty,False,高咖啡因、夜间高刺激,0.0708,0.0,0.0556,0.4,0.0,0.1296,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,浓缩咖啡、杏仁奶、可可粉、浓缩咖啡-基底、杏仁奶-风味、可可粉-装饰、浓缩咖啡-中、鲜奶-主、可可粉-点缀、疲惫、困倦、睡眠不足、低落、想提神、想安抚、咖啡香、奶香、甜感、苦感、顺滑、浓郁、仪式感、提神、专注、安抚、陪伴、咖啡因敏感慎用、胃敏感慎用、夜间慎用、过敏风险、微糖、中糖、冷饮、热饮、杏仁dirty、坚果香浓、低碳好选择、暖色、低饱和、流动线条、圆润、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、温热、满足、低糖、柔和线条、过瘾感、强对比、奶基类、口感、轻盈、低负担、低刺激、无乳、可可类、低、控糖慎用
S018,U018,R061,dirty（低咖啡因）,False,高咖啡因、夜间高刺激,0.0367,0.0,0.0,0.4,0.0,0.111,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、鲜奶、可可粉、低因咖啡-基底、鲜奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、乳糖不耐慎用、过敏风险、微糖、中糖、冷饮、热饮、低因dirty、咖啡仪式感、安抚低负担、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、是、控糖慎用、可可类
S018,U018,R062,燕麦奶dirty（低咖啡因）,False,高咖啡因、夜间高刺激,0.0367,0.0,0.0,0.4,0.0,0.111,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、燕麦奶、可可粉、低因咖啡-基底、燕麦奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因燕麦dirty、植物基、放松提神、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳、可可类、控糖慎用
S018,U018,R063,椰奶dirty（低咖啡因）,False,高咖啡因、夜间高刺激,0.0355,0.0,0.0,0.4,0.0,0.1106,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、椰奶、可可粉、低因咖啡-基底、椰奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、果香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因椰香dirty、清甜安抚、夜咖首选、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、释放、无乳、控糖慎用、植物元素、可可类
S018,U018,R064,杏仁奶dirty（低咖啡因）,False,高咖啡因、夜间高刺激,0.0367,0.0,0.0,0.4,0.0,0.111,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,低因咖啡、杏仁奶、可可粉、低因咖啡-基底、杏仁奶-风味、可可粉-装饰、低因咖啡-中、鲜奶-主、可可粉-点缀、咖啡因敏感、低落、想释放、想满足、想安抚、咖啡香、苦感、低负担、温热、奶香、甜感、顺滑、浓郁、仪式感、陪伴、满足、安抚、胃敏感慎用、过敏风险、微糖、中糖、冷饮、热饮、低因杏仁dirty、香浓低卡、安抚心情、暖色、低饱和、圆润、柔和线条、高明度、需预制、咖啡、咖啡基类、基底、风味、高、否、提神、专注、低糖、咖啡因敏感慎用、夜间慎用、低、低刺激、奶基类、口感、轻盈、无乳、可可类、控糖慎用
S018,U018,R065,热可可,True,,0.0117,0.0,0.0,1.0,0.0,0.2535,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,可可粉、鲜奶、可可粉-基底、鲜奶-风味、可可粉-中、鲜奶-主、疲惫、低落、想释放、想满足、想安抚、想放松、奶香、顺滑、浓郁、甜感、温热、满足、安抚、陪伴、放松、乳糖不耐慎用、控糖慎用、过敏风险、中糖、高糖、热饮、热可可、浓香顺滑、安抚低落情绪、暖色、低饱和、圆润、柔和线条、高明度、是、可可类、风味、基底、低、否、苦感、仪式感、咖啡因敏感慎用、夜间慎用、奶基类、口感
S018,U018,R066,燕麦奶热可可,True,,0.0216,0.0,0.0,1.0,0.0,0.2565,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,可可粉、燕麦奶、可可粉-基底、燕麦奶-风味、可可粉-中、燕麦奶-主、疲惫、低落、想释放、想满足、想安抚、想放松、奶香、顺滑、浓郁、甜感、温热、满足、安抚、陪伴、放松、控糖慎用、过敏风险、中糖、高糖、热饮、燕麦热可可、植物奶香、暖心无负担、暖色、低饱和、圆润、柔和线条、高明度、是、可可类、风味、基底、低、否、苦感、仪式感、咖啡因敏感慎用、夜间慎用、奶基类、口感、低负担、轻盈、低刺激、低糖、无乳
S018,U018,R067,杏仁奶热可可,True,,0.0216,0.0,0.0,1.0,0.0,0.2565,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,可可粉、杏仁奶、可可粉-基底、杏仁奶-风味、可可粉-中、杏仁奶-主、疲惫、低落、想释放、想满足、想安抚、想放松、奶香、顺滑、浓郁、甜感、温热、满足、安抚、陪伴、放松、控糖慎用、过敏风险、中糖、高糖、热饮、杏仁热可可、坚果香浓、低卡安抚饮、暖色、低饱和、圆润、柔和线条、高明度、是、可可类、风味、基底、低、否、苦感、仪式感、咖啡因敏感慎用、夜间慎用、奶基类、口感、轻盈、低负担、低刺激、低糖、无乳
S018,U018,R068,玫瑰椰椰烤奶,True,,0.0344,0.0,0.0,1.0,0.0,0.2603,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,红茶、椰奶、玫瑰、桂花、红茶-风味、椰奶-基底、玫瑰-风味、桂花-装饰、红茶-中、椰奶-主、玫瑰-中、桂花-点缀、疲惫、困倦、低落、烦躁、想安抚、茶香、奶香、花香、果香、甜感、顺滑、浓郁、温热、满足、安抚、陪伴、过敏风险、微糖、中糖、热饮、玫瑰椰椰烤奶、花香椰甜、安抚放松、暖色、高明度、圆润、柔和线条、植物元素、是、伯爵红茶、茶基类、基底、中、否、苦感、提神、专注、低糖、咖啡因敏感慎用、胃敏感慎用、夜间慎用、低饱和、仪式感、奶基类、口感、释放、无乳、控糖慎用、花草类、风味、装饰、轻盈
S018,U018,R069,玫瑰菊花茶,True,,0.0726,0.0,0.0,1.0,0.0,0.2718,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,玫瑰、菊花、玫瑰-基底、菊花-风味、玫瑰-中、菊花-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、玫瑰菊花茶、清香舒缓、适合安静时刻、暖色、植物元素、圆润、是、花草类、风味、装饰、否、仪式感、甜感、满足、低糖、低饱和、柔和线条、清爽、低咖啡因、高明度、冷色
S018,U018,R070,玫瑰陈皮茶,True,,0.0712,0.0,0.0,1.0,0.0,0.2714,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,玫瑰、陈皮、玫瑰-基底、陈皮-风味、玫瑰-主、陈皮-少量、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、酸感、花香、果香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、玫瑰陈皮茶、酸甜温和、放松又开胃、暖色、植物元素、圆润、是、花草类、风味、装饰、否、仪式感、甜感、满足、低糖、低饱和、柔和线条、苦感、清爽、低咖啡因、胃敏感慎用
S018,U018,R071,金银花菊花茶,True,,0.0742,0.0,0.0,1.0,0.0,0.2722,0,夜间、宿舍、无明显不适、紧张、专注、想低负担、抹茶、微苦、低甜、常温、咖啡因敏感、夜间慎用、福建、考试、夜间学习、低咖啡因、茶香、低糖,菊花、金银花、菊花-基底、金银花-风味、菊花-主、金银花-中、疲惫、控糖、低落、烦躁、紧张、想放松、想安抚、花香、植物香、轻盈、低负担、温热、放松、安抚、陪伴、低刺激、轻补充、过敏风险、无糖、微糖、热饮、胎菊金银花、清润降燥、安抚紧张感、暖色、植物元素、圆润、是、花草类、风味、装饰、否、清爽、低糖、低咖啡因、高明度、冷色、柔和线条、低饱和
